id,title_english,title_romaji,genres,averageScore,format,popularity,title
100768,Servamp Specials,SERVAMP - Sleepy Life of SERVAMP,Comedy,64.0,SPECIAL,3816,Servamp Specials
101102,Assassination Classroom the Movie: 365 Days‘ Time,Ansatsu Kyoushitsu Movie: 365-Nichi no Jikan,Action Comedy Supernatural,71.0,MOVIE,36250,Assassination Classroom the Movie: 365 Days‘ Time
101874,Seoul Station,Seoul-yeok,Horror Thriller,52.0,MOVIE,2770,Seoul Station
101905,"""Parade"" de Satie","""Parade"" de Satie",Music,48.0,MOVIE,586,"""Parade"" de Satie"
101912,Cobalt World,Gunjou Sekai,Slice of Life,65.0,MUSIC,1571,Cobalt World
102001,Flying Witch Petit Special,Flying Witch Petit Special,Comedy Slice of Life Supernatural,55.0,SPECIAL,2479,Flying Witch Petit Special
102093,Winter Cup Highlights Episode 1 – Winter Cup Highlights -Shadow and Light-,Kuroko no Basket: Winter Cup Soushuu-hen - Kage to Hikari,Sports,73.0,MOVIE,8182,Winter Cup Highlights Episode 1 – Winter Cup Highlights -Shadow and Light-
102165,Fighter of the Destiny SS2,Ze Tian Ji 2,Action Adventure Fantasy,63.0,ONA,880,Fighter of the Destiny SS2
102293,Answer (2016),Answer (2016),,70.0,MUSIC,3448,Answer (2016)
102314,Beachside Lover,Beachside Lover,,40.0,MUSIC,157,Beachside Lover
102426,The Senior Class,Joleobban,Drama,49.0,MOVIE,654,The Senior Class
102429,Garo: Crimson Moon - The Butterfly of Time,GARO: Guren no Tsuki Special,Action Fantasy Supernatural,55.0,SPECIAL,1069,Garo: Crimson Moon - The Butterfly of Time
102431,Dragon Ball Z: The Real 4-D,Dragon Ball Z: The Real 4-D,Action Sci-Fi Supernatural,53.0,SPECIAL,2146,Dragon Ball Z: The Real 4-D
102450,The Highschool Life of a Fudanshi Special,"Fudanshi Koukou Seikatsu: Sports no Aki, Bonnou no Aki",Comedy Slice of Life,55.0,SPECIAL,1484,The Highschool Life of a Fudanshi Special
102482,Yes! BanG_Dream!,Yes! BanG_Dream!,,61.0,MUSIC,1707,Yes! BanG_Dream!
102503,My Wife is the Student Council President OVA: Wife Theater,Okusama ga Seitokaichou! OVA: Okusama Gekijou,Comedy,59.0,SPECIAL,3895,My Wife is the Student Council President OVA: Wife Theater
102505,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Adventure,58.0,SPECIAL,1299,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!
102511,I am Nezha,Wo Shi Nezha,Fantasy,54.0,MOVIE,348,I am Nezha
102528,1/100 Rice Planting,1/100 Kenchiku Mokei-you Tenkei Set,Slice of Life,44.0,ONA,478,1/100 Rice Planting
102644,Promised Town,Promised Town,Action Mecha Sci-Fi,39.0,ONA,465,Promised Town
102721,Dive to Blue,Dive to Blue,,54.0,MUSIC,494,Dive to Blue
102722,Marine Bloomin',Marine Bloomin',,49.0,MUSIC,357,Marine Bloomin'
102787,Mother's Supporter,Haha no Supporter,Drama Slice of Life,53.0,ONA,211,Mother's Supporter
102828,Red,RED,,60.0,MUSIC,1234,Red
102836,Winter Cup Highlights Episode 2 – Winter Cup Highlights -Beyond the Tears-,Kuroko no Basket: Winter Cup Soushuu-hen - Namida no Saki e,Sports,73.0,MOVIE,7196,Winter Cup Highlights Episode 2 – Winter Cup Highlights -Beyond the Tears-
102839,Winter Cup Highlights Episode 3 – Winter Cup Highlights -Crossing the Door-,Kuroko no Basket: Winter Cup Soushuu-hen - Tobira no Mukou,Sports,73.0,MOVIE,7193,Winter Cup Highlights Episode 3 – Winter Cup Highlights -Crossing the Door-
102940,Inazma Delivery,Inazma Delivery,Action Comedy Sci-Fi,53.0,TV_SHORT,462,Inazma Delivery
103334,CMFU College - Prince Touch Ball,CMFU Xueyuan: Wangzi Peng Peng Qiu,Romance Sports,50.0,ONA,1265,CMFU College - Prince Touch Ball
103365,Summer's Puke is Winter's Delight,Natsu no Gero wa Fuyu no Sakana,Hentai,34.0,MUSIC,513,Summer's Puke is Winter's Delight
103402,What Happens Before War?,Sensou no Tsukurikata,Drama,58.0,ONA,517,What Happens Before War?
103755,Scutes on my mind,Katasumi no Uroko,Adventure Drama Fantasy,63.0,MOVIE,680,Scutes on my mind
103993,I think you’re a little confused,I think you're a little confused,Comedy,48.0,MOVIE,440,I think you’re a little confused
104396,91 Daze,91 Daze,Comedy,54.0,SPECIAL,2545,91 Daze
104940,Notes on Monstropedia,Kaibutsu Gakushou,Fantasy,46.0,MOVIE,224,Notes on Monstropedia
106499,Pokémon the Series: XYZ Specials,Pocket Monsters XY&Z Tokubetsu-hen,Action Adventure Fantasy,69.0,SPECIAL,4473,Pokémon the Series: XYZ Specials
107141,Corporate Warrior Arslan,Kigyou Senshi Arslan,Comedy,61.0,ONA,1734,Corporate Warrior Arslan
107257,Alice In Voodooland,Alice In Voodooland,Horror,50.0,MUSIC,425,Alice In Voodooland
107970,Radio Wave,Radio Wave,Psychological,45.0,MOVIE,211,Radio Wave
108870,All I Need are Things I Like,Suki na Koto Dake de ii Desu,,57.0,MUSIC,251,All I Need are Things I Like
108906,Clone,Clone,,45.0,MUSIC,241,Clone
110208,Trickster Episode 00,"TRICKSTER: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA",Mystery,55.0,OVA,1523,Trickster Episode 00
110332,Mobile Suit Gundam 0083: Stardust Memory - Mayfly of Space 2,Kidou Senshi Gundam 0083: STARDUST MEMORY - Uchuu no Kagerou 2,Action Drama Mecha Sci-Fi,52.0,SPECIAL,1304,Mobile Suit Gundam 0083: Stardust Memory - Mayfly of Space 2
118082,The Magikarp Song,I LOVE Koiking,,63.0,MUSIC,906,The Magikarp Song
119940,I'm glad you're evil too,Kimi mo Warui Hito de Yokatta,,60.0,MUSIC,234,I'm glad you're evil too
126648,Jailbreak,Datsugoku,Drama,57.0,MUSIC,205,Jailbreak
126649,The Great Tongari Island Treasure Hunting Adventure,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,Action Adventure Comedy,61.0,MOVIE,1943,The Great Tongari Island Treasure Hunting Adventure
130226,The Haunted House: The Secret of the Ghost Ball,Sinbi Apateu: Ghost Ball-ui Bimil,Action Mystery,55.0,TV,786,The Haunted House: The Secret of the Ghost Ball
139024,Afraid To Be Cool,Afraid To Be Cool,,53.0,MUSIC,193,Afraid To Be Cool
139408,Controller of Controller,Controller of Controller,,41.0,MOVIE,129,Controller of Controller
17947,Magical Girl Lyrical Nanoha: Reflection,Mahou Shoujo Lyrical Nanoha: Reflection,Action Drama Mahou Shoujo Mecha Sci-Fi,73.0,MOVIE,5348,Magical Girl Lyrical Nanoha: Reflection
20705,Seven Mortal Sins,sin: Nanatsu no Taizai,Action Ecchi Fantasy,52.0,TV,39655,Seven Mortal Sins
20791,Fate/stay night [Heaven's Feel] I. presage flower,Fate/stay night [Heaven's Feel] I. presage flower,Action Fantasy Psychological Supernatural,80.0,MOVIE,132416,Fate/stay night [Heaven's Feel] I. presage flower
20919,Genocidal Organ,Gyakusatsu Kikan,Action Psychological Sci-Fi,68.0,MOVIE,14240,Genocidal Organ
20958,Attack on Titan Season 2,Shingeki no Kyojin Season 2,Action Drama Fantasy Mystery,85.0,TV,660534,Attack on Titan Season 2
20986,Chain Chronicle - The Light of Haecceitas -,Chain Chronicle: Haecceitas no Hikari,Action Adventure Fantasy,62.0,TV,25415,Chain Chronicle - The Light of Haecceitas -
21126,Chaos;Child,ChäoS;Child,Horror Mystery Psychological Sci-Fi Supernatural,59.0,TV,30583,Chaos;Child
21180,Saekano: How to Raise a Boring Girlfriend ♭,Saenai Heroine no Sodatekata ♭,Comedy Romance Slice of Life,76.0,TV,96861,Saekano: How to Raise a Boring Girlfriend ♭
21184,Rage of Bahamut: Virgin Soul,Shingeki no Bahamut: VIRGIN SOUL,Action Fantasy Romance Supernatural,71.0,TV,50183,Rage of Bahamut: Virgin Soul
21191,Fairy Tail: Dragon Cry,FAIRY TAIL: DRAGON CRY,Action Comedy Fantasy,73.0,MOVIE,44050,Fairy Tail: Dragon Cry
21298,Minami Kamakura High School Girls Cycling Club,Minami Kamakura Koukou Joshi Jitensha-bu,Sports,58.0,TV,6470,Minami Kamakura High School Girls Cycling Club
21361,Granblue Fantasy: The Animation,GRANBLUE FANTASY The Animation,Adventure Fantasy,64.0,TV,44944,Granblue Fantasy: The Animation
21377,Kuroko's Basketball: Last Game,Kuroko no Basket: Last Game,Comedy Sports,79.0,MOVIE,79741,Kuroko's Basketball: Last Game
21400,Kizumonogatari Part 3: Reiketsu,Kizumonogatari III: Reiketsu-hen,Action Drama Ecchi Mystery Psychological Supernatural,87.0,MOVIE,135592,Kizumonogatari Part 3: Reiketsu
21403,Sword Art Online the Movie: Ordinal Scale,Sword Art Online: Ordinal Scale,Action Adventure Fantasy Romance Sci-Fi,73.0,MOVIE,178462,Sword Art Online the Movie: Ordinal Scale
21407,Yowamushi Pedal New Generation,Yowamushi Pedal: NEW GENERATION,Drama Sports,74.0,TV,17300,Yowamushi Pedal New Generation
21425,Black Butler: Book of the Atlantic,Kuroshitsuji: Book of the Atlantic,Action Comedy Fantasy Mystery Supernatural,81.0,MOVIE,48288,Black Butler: Book of the Atlantic
21452,KADO: The Right Answer,Seikaisuru Kado,Sci-Fi Supernatural Thriller,63.0,TV,23997,KADO: The Right Answer
21461,The Reflection,THE REFLECTION WAVE ONE,Action Adventure Mystery Sci-Fi,42.0,TV,7797,The Reflection
21464,Resident Evil: Vendetta,Biohazard: Vendetta,Action Horror Sci-Fi,66.0,MOVIE,5782,Resident Evil: Vendetta
21498,BLAME!,BLAME!,Action Drama Horror Psychological Sci-Fi,67.0,MOVIE,27945,BLAME!
21517,Love Tyrant,Renai Boukun,Comedy Ecchi Romance Supernatural,62.0,TV,84131,Love Tyrant
21555,Dies irae,Dies irae,Action,48.0,TV,33045,Dies irae
21563,Clockwork Planet,Clockwork Planet,Drama Ecchi Fantasy Romance Sci-Fi,59.0,TV,37620,Clockwork Planet
21568,"Nora, Princess, and Stray cat.",Nora to Oujo to Noraneko Heart,Comedy Ecchi,50.0,TV_SHORT,11339,"Nora, Princess, and Stray cat."
21613,Saga of Tanya the Evil,Youjo Senki,Action Fantasy,77.0,TV,236893,Saga of Tanya the Evil
21645,MARGINAL #4 the Animation,MARGINAL#4: KISS kara Tsukuru Big Bang,Comedy Music Slice of Life,60.0,TV,3541,MARGINAL #4 the Animation
21662,The Silver Guardian,Gin no Guardian,Action Comedy Fantasy Supernatural,57.0,TV_SHORT,24371,The Silver Guardian
21672,Symphogear AXZ,Senki Zesshou Symphogear AXZ,Action Drama Mahou Shoujo Music Sci-Fi,76.0,TV,16257,Symphogear AXZ
21676,Sword Oratoria: Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,Action Adventure Comedy Fantasy,67.0,TV,88951,Sword Oratoria: Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side
21677,elDLIVE,ēlDLIVE,Action Sci-Fi,55.0,TV,10689,elDLIVE
21683,I Want to Deliver Your Voice,Kimi no Koe wo Todoketai,Drama Music Slice of Life,67.0,MOVIE,12675,I Want to Deliver Your Voice
21684,The Irregular at Magic High School The Movie: The Girl Who Summons the Stars,Mahouka Koukou no Rettousei: Hoshi wo Yobu Shoujo,Sci-Fi Supernatural,72.0,MOVIE,49273,The Irregular at Magic High School The Movie: The Girl Who Summons the Stars
21685,Eromanga Sensei,Eromanga Sensei,Comedy Drama Ecchi Romance Slice of Life,59.0,TV,173629,Eromanga Sensei
21696,Urara Meirocho,Urara Meirochou,Comedy Fantasy Slice of Life,68.0,TV,36550,Urara Meirocho
21699,KONOSUBA -God's blessing on this wonderful world! 2,Kono Subarashii Sekai ni Shukufuku wo! 2,Adventure Comedy Ecchi Fantasy,81.0,TV,340497,KONOSUBA -God's blessing on this wonderful world! 2
21700,Akashic Records of Bastard Magic Instructor,Rokudenashi Majutsu Koushi to Akashic Records,Action Comedy Fantasy,68.0,TV,177627,Akashic Records of Bastard Magic Instructor
21701,Scum's Wish,Kuzu no Honkai,Drama Ecchi Psychological Romance,68.0,TV,168066,Scum's Wish
21730,Star Blazers: Space Battleship Yamato 2202,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,Action Drama Sci-Fi,74.0,OVA,6985,Star Blazers: Space Battleship Yamato 2202
21731,Hand Shakers,Hand Shakers,Action,42.0,TV,25231,Hand Shakers
21733,Descending Stories: Showa Genroku Rakugo Shinju,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,Drama,86.0,TV,51309,Descending Stories: Showa Genroku Rakugo Shinju
21738,Hina Logic - from Luck & Logic,Hina Logi: from Luck & Logic,Action Ecchi Fantasy Mahou Shoujo,64.0,TV,9246,Hina Logic - from Luck & Logic
21742,Katsugeki TOUKEN RANBU,Katsugeki Touken Ranbu,Action Drama Fantasy,63.0,TV,30790,Katsugeki TOUKEN RANBU
21745,Owarimonogatari Second Season,Owarimonogatari (Ge),Comedy Mystery Psychological Romance Supernatural,89.0,TV,115402,Owarimonogatari Second Season
21756,Infini-T Force,Infini-T Force,Action,58.0,TV,2398,Infini-T Force
21773,Anonymous Noise,Fukumenkei Noise,Music Romance,65.0,TV,31189,Anonymous Noise
21776,Miss Kobayashi's Dragon Maid,Kobayashi-san Chi no Maidragon,Comedy Fantasy Slice of Life,77.0,TV,303999,Miss Kobayashi's Dragon Maid
21778,Thus Spoke Rohan Kishibe,Kishibe Rohan wa Ugokanai,Horror Mystery Supernatural,76.0,OVA,52363,Thus Spoke Rohan Kishibe
21787,Battle Girl High School,Battle Girl High School,Action Sci-Fi,53.0,TV,7497,Battle Girl High School
21788,Napping Princess,Hirune Hime: Shiranai Watashi no Monogatari,Action Adventure Drama Fantasy Mecha Sci-Fi,65.0,MOVIE,12478,Napping Princess
21791,Bungo Stray Dogs 2: Walking Alone,Bungou Stray Dogs: Hitori Ayumu,Action Comedy Mystery Supernatural,76.0,OVA,47807,Bungo Stray Dogs 2: Walking Alone
21813,Is the Order a Rabbit?? ～Dear My Sister～,Gochuumon wa Usagi desu ka?? Dear My Sister,Comedy Slice of Life,76.0,OVA,15056,Is the Order a Rabbit?? ～Dear My Sister～
21823,ACCA: 13-Territory Inspection Dept.,ACCA: 13-ku Kansatsu-ka,Drama Mystery Slice of Life,75.0,TV,48892,ACCA: 13-Territory Inspection Dept.
21830,Atom: The Beginning,Atom: The Beginning,Mecha Sci-Fi,64.0,TV,8523,Atom: The Beginning
21833,Haikara-san: Here Comes Miss Modern – Part 1,"Haikara-san ga Tooru: Benio, Hana no 17-sai",Comedy Drama Romance,73.0,MOVIE,8896,Haikara-san: Here Comes Miss Modern – Part 1
21836,SUPER LOVERS 2,Super Lovers 2,Comedy Drama Romance,65.0,TV,17067,SUPER LOVERS 2
21842,Piacevole,Piace: Watashi no Italian,Comedy Slice of Life,55.0,TV_SHORT,4965,Piacevole
21843,Red Ash -GEARWORLD-,RedAsh,Action Fantasy,51.0,MOVIE,1070,Red Ash -GEARWORLD-
21845,Genbanojo,Genbanojou,,49.0,MOVIE,451,Genbanojo
21851,Armed Girl's Machiavellism,Busou Shoujo Machiavellianism,Action Comedy Ecchi Romance,65.0,TV,88707,Armed Girl's Machiavellism
21855,UQ Holder!,UQ Holder!: Mahou Sensei Negima! 2,Action Fantasy Sci-Fi,66.0,TV,53494,UQ Holder!
21856,My Hero Academia Season 2,Boku no Hero Academia 2,Action Adventure Comedy,79.0,TV,599394,My Hero Academia Season 2
21857,Masamune-kun's Revenge,Masamune-kun no Revenge,Comedy Romance Slice of Life,65.0,TV,215594,Masamune-kun's Revenge
21858,Little Witch Academia (TV),Little Witch Academia (TV),Comedy Fantasy,77.0,TV,154067,Little Witch Academia (TV)
21860,WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,Drama Fantasy Mystery Romance Slice of Life Supernatural,75.0,TV,105047,WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?
21861,Blue Exorcist: Kyoto Saga,Ao no Exorcist: Kyoto Fujouou-hen,Action Fantasy Supernatural,72.0,TV,165771,Blue Exorcist: Kyoto Saga
21865,Twin Angels BREAK,Twin Angel Break,Comedy Mahou Shoujo,56.0,TV,4300,Twin Angels BREAK
21874,Trinity Seven: Eternal Library & Alchemic Girl,Trinity Seven Movie - Yuukyuu Toshokan to Renkinjutsu Shoujo,Action Comedy Ecchi Fantasy Romance,69.0,MOVIE,47226,Trinity Seven: Eternal Library & Alchemic Girl
21875,"No Game, No Life Zero",No Game No Life Zero,Action Adventure Drama Fantasy Romance,79.0,MOVIE,211667,"No Game, No Life Zero"
21878,Gabriel DropOut,Gabriel Dropout,Comedy Slice of Life Supernatural,72.0,TV,122652,Gabriel DropOut
21887,Fuuka,Fuuka,Drama Ecchi Music Romance,61.0,TV,64474,Fuuka
87435,BanG Dream!,BanG Dream!,Comedy Drama Music Slice of Life,68.0,TV,36847,BanG Dream!
87458,Godzilla: Planet of the Monsters,GODZILLA: Kaijuu Wakusei,Action Sci-Fi,61.0,MOVIE,16091,Godzilla: Planet of the Monsters
87494,Hitorijime My Hero,Hitorijime My Hero,Romance Slice of Life,69.0,TV,43634,Hitorijime My Hero
87496,Kemono Friends,Kemono Friends,Adventure Comedy Fantasy,71.0,TV,25237,Kemono Friends
87498,SAIYUKI RELOAD BLAST,Saiyuuki RELOAD BLAST,Action Adventure Comedy Drama Supernatural,66.0,TV,7787,SAIYUKI RELOAD BLAST
87539,The Dragon Dentist,Ryuu no Haisha,Adventure Fantasy,71.0,SPECIAL,15023,The Dragon Dentist
97590,ONIHEI,Onihei,Drama,68.0,TV,9824,ONIHEI
97592,Interviews with Monster Girls,Demi-chan wa Kataritai,Slice of Life Supernatural,73.0,TV,96268,Interviews with Monster Girls
97617,Restaurant to Another World,Isekai Shokudou,Fantasy Slice of Life,72.0,TV,70438,Restaurant to Another World
97618,Idol Incidents,Idol Jihen,Music,53.0,TV,5082,Idol Incidents
97619,Lupin the IIIrd: Goemon's Blood Spray,LUPIN THE IIIRD: Chikemuri no Ishikawa Goemon,Action Adventure Comedy Drama,77.0,MOVIE,13441,Lupin the IIIrd: Goemon's Blood Spray
97625,Tsugumomo,Tsugumomo,Action Comedy Ecchi Supernatural,67.0,TV,52048,Tsugumomo
97636,Akiba's Trip the Animation,Akiba's Trip: The Animation,Action Comedy Ecchi Fantasy Supernatural,61.0,TV,35026,Akiba's Trip the Animation
97638,100% Teacher Pascal,100% Pascal-sensei (TV Short),Comedy,53.0,TV_SHORT,959,100% Teacher Pascal
97642,The Eccentric Family 2,Uchouten Kazoku 2,Comedy Drama Fantasy,80.0,TV,18267,The Eccentric Family 2
97643,Berserk 2,Berserk 2,Action Adventure Drama Fantasy Horror Supernatural,60.0,TV,37623,Berserk 2
97645,Tales of Zestiria the X Season 2,Tales of Zestiria the Cross 2,Action Adventure Fantasy,70.0,TV,34910,Tales of Zestiria the X Season 2
97660,Sagrada Reset,Sagrada Reset,Fantasy Mystery Romance Sci-Fi Supernatural,68.0,TV,36344,Sagrada Reset
97663,Knight's & Magic,Knight's & Magic,Action Fantasy Mecha,68.0,TV,64336,Knight's & Magic
97665,Rewrite: Moon and Terra,Rewrite 2nd Season,Action Drama Mystery Romance Supernatural,68.0,TV,24605,Rewrite: Moon and Terra
97670,Rin-ne 3,Kyoukai no Rinne 3,Comedy Romance Supernatural,68.0,TV,5228,Rin-ne 3
97673,Nyanko Days,Nyanko Days,Comedy Slice of Life,63.0,TV_SHORT,20812,Nyanko Days
97682,Grimoire of Zero,Zero kara Hajimeru Mahou no Sho,Action Drama Fantasy,67.0,TV,64649,Grimoire of Zero
97683,Angel's 3Piece!,Tenshi no 3P!,Music Slice of Life,62.0,TV,17796,Angel's 3Piece!
97709,FOREST FAIRY FIVE,FOREST FAIRY FIVE,Comedy Fantasy Music,26.0,TV_SHORT,1535,FOREST FAIRY FIVE
97730,Seiren,Seiren,Romance,59.0,TV,57944,Seiren
97734,Digimon Adventure tri. Chapter 4: Loss,Digimon Adventure tri. 4: Soushitsu,Action Adventure Drama Fantasy Sci-Fi,69.0,MOVIE,14322,Digimon Adventure tri. Chapter 4: Loss
97745,Chiruran 1/2,Chiruran: Nibun no Ichi,Action Comedy,50.0,TV_SHORT,2135,Chiruran 1/2
97757,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,Fate/kaleid liner Prisma☆Illya: Sekka no Chikai,Action Drama Fantasy Psychological,78.0,MOVIE,29384,Fate/kaleid liner Prisma☆Illya: Vow in the Snow
97765,THE IDOLM@STER CINDERELLA GIRLS Theater,Cinderella Girls Gekijou,Comedy Music Slice of Life,63.0,TV_SHORT,5890,THE IDOLM@STER CINDERELLA GIRLS Theater
97766,GAMERS!,Gamers!,Comedy Drama Romance Slice of Life,65.0,TV,159735,GAMERS!
97769,Yuki Yuna is a Hero: The Hero Chapter,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,Action Drama Fantasy Mahou Shoujo Psychological Slice of Life,76.0,TV,14912,Yuki Yuna is a Hero: The Hero Chapter
97818,Ai-Mai-Mi Surgical Friends,Choboraunyopomi Gekijou Dai Ni Maku ai mai mi: Surgical Friends,Comedy,58.0,TV_SHORT,3388,Ai-Mai-Mi Surgical Friends
97820,STARMYU 2,Star Mu 2,Comedy Music Slice of Life,67.0,TV,3822,STARMYU 2
97821,Alice & Zoroku,Alice to Zouroku,Action Adventure Fantasy Mystery Sci-Fi Supernatural,68.0,TV,30622,Alice & Zoroku
97833,Netsuzou Trap -NTR-,Netsuzou Trap: NTR,Drama Ecchi Romance,48.0,TV_SHORT,42192,Netsuzou Trap -NTR-
97851,Jet-Black Shaga THE ANIMATION,Shikkoku no Shaga THE ANIMATION,Fantasy Hentai Romance Supernatural,68.0,OVA,4217,Jet-Black Shaga THE ANIMATION
97853,Mobile Suit Gundam Thunderbolt 2,Kidou Senshi Gundam Thunderbolt 2,Action Mecha Sci-Fi,70.0,ONA,8229,Mobile Suit Gundam Thunderbolt 2
97855,Vatican Miracle Examiner,Vatican Kiseki Chousakan,Drama Mystery Supernatural,58.0,TV,11506,Vatican Miracle Examiner
97857,OneRoom,One Room,Romance Slice of Life,52.0,TV_SHORT,38978,OneRoom
97862,Love Rice,Love Kome: We Love Rice,Comedy Music,43.0,TV_SHORT,3384,Love Rice
97863,My First Girlfriend is a Gal,Hajimete no Gal,Comedy Ecchi Romance Slice of Life,59.0,TV,130359,My First Girlfriend is a Gal
97874,Frame Arms Girl,Frame Arms Girl,Action Ecchi Mecha Sci-Fi,59.0,TV,9571,Frame Arms Girl
97875,NANBAKA - Part Two,Nanbaka 2,Action Comedy Drama,73.0,ONA,32332,NANBAKA - Part Two
97876,Taisho Mebiusline Chicchaisan,Taishou Mebius Line: Chicchai-san,Supernatural,40.0,TV_SHORT,2906,Taisho Mebiusline Chicchaisan
97886,Blood Blockade Battlefront & Beyond,Kekkai Sensen & BEYOND,Action Comedy Supernatural,77.0,TV,101849,Blood Blockade Battlefront & Beyond
97889,Gintama Season 4,Gintama.,Action Comedy Drama Sci-Fi,88.0,TV,76935,Gintama Season 4
97890,Theatre of Darkness: Yamishibai 4,Yami Shibai 4,Horror Supernatural,53.0,TV_SHORT,7485,Theatre of Darkness: Yamishibai 4
97903,Sakura Quest,Sakura Quest,Comedy Slice of Life,74.0,TV,45543,Sakura Quest
97904,TSUKIPRO THE ANIMATION,TSUKIPRO THE ANIMATION,Music,60.0,TV,4600,TSUKIPRO THE ANIMATION
97908,Fireworks,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Drama Romance Supernatural,59.0,MOVIE,69472,Fireworks
